Date,Commodity,Provider,Product,Source Price,Currency,Unit,INR per MT,Source,Data Class
2026-04-28,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-28,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-28,AL,NALCO,AL_INGOT,279050.0,INR,MT,279050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-28,CU,BME,CU_CATHODE,875700.0,INR,MT,875700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-29,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-29,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-29,AL,NALCO,AL_INGOT,279050.0,INR,MT,279050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-29,CU,BME,CU_CATHODE,875700.0,INR,MT,875700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-30,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-30,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-30,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-04-30,CU,BME,CU_CATHODE,876850.0,INR,MT,876850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-01,AL,BALCO,AL_INGOT,275050.0,INR,MT,275050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-01,AL,HINDALCO,AL_INGOT,272750.0,INR,MT,272750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-01,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-01,CU,BME,CU_CATHODE,879200.0,INR,MT,879200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-04,AL,BALCO,AL_INGOT,277200.0,INR,MT,277200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-04,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-04,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-04,CU,BME,CU_CATHODE,889950.0,INR,MT,889950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-05,AL,BALCO,AL_INGOT,277200.0,INR,MT,277200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-05,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-05,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-05,CU,BME,CU_CATHODE,889950.0,INR,MT,889950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-06,AL,BALCO,AL_INGOT,277200.0,INR,MT,277200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-06,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-06,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-06,CU,BME,CU_CATHODE,887950.0,INR,MT,887950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-07,AL,BALCO,AL_INGOT,268550.0,INR,MT,268550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-07,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-07,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-07,CU,BME,CU_CATHODE,887950.0,INR,MT,887950.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-08,AL,BALCO,AL_INGOT,268550.0,INR,MT,268550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-08,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-08,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-08,CU,BME,CU_CATHODE,876450.0,INR,MT,876450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-11,AL,BALCO,AL_INGOT,268550.0,INR,MT,268550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-11,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-11,AL,NALCO,AL_INGOT,276200.0,INR,MT,276200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-11,CU,BME,CU_CATHODE,892050.0,INR,MT,892050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-12,AL,BALCO,AL_INGOT,268550.0,INR,MT,268550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-12,AL,HINDALCO,AL_INGOT,285150.0,INR,MT,285150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-12,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-12,CU,BME,CU_CATHODE,896800.0,INR,MT,896800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-13,AL,BALCO,AL_INGOT,268550.0,INR,MT,268550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-13,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-13,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-13,CU,BME,CU_CATHODE,896800.0,INR,MT,896800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-14,AL,BALCO,AL_INGOT,281550.0,INR,MT,281550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-14,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-14,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-14,CU,BME,CU_CATHODE,891150.0,INR,MT,891150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-15,AL,BALCO,AL_INGOT,281550.0,INR,MT,281550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-15,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-15,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-15,CU,BME,CU_CATHODE,891150.0,INR,MT,891150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-18,AL,BALCO,AL_INGOT,281550.0,INR,MT,281550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-18,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-18,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-18,CU,BME,CU_CATHODE,890900.0,INR,MT,890900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-19,AL,BALCO,AL_INGOT,281550.0,INR,MT,281550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-19,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-19,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-19,CU,BME,CU_CATHODE,890900.0,INR,MT,890900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-20,AL,BALCO,AL_INGOT,281550.0,INR,MT,281550.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-20,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-20,AL,NALCO,AL_INGOT,276650.0,INR,MT,276650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-20,CU,BME,CU_CATHODE,895200.0,INR,MT,895200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-21,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-21,AL,HINDALCO,AL_INGOT,288650.0,INR,MT,288650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-21,AL,NALCO,AL_INGOT,282050.0,INR,MT,282050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-21,CU,BME,CU_CATHODE,895200.0,INR,MT,895200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-22,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-22,AL,HINDALCO,AL_INGOT,298450.0,INR,MT,298450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-22,AL,NALCO,AL_INGOT,282050.0,INR,MT,282050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-22,CU,BME,CU_CATHODE,916650.0,INR,MT,916650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-25,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-25,AL,HINDALCO,AL_INGOT,298450.0,INR,MT,298450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-25,AL,NALCO,AL_INGOT,282050.0,INR,MT,282050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-25,CU,BME,CU_CATHODE,916250.0,INR,MT,916250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-26,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-26,AL,HINDALCO,AL_INGOT,298450.0,INR,MT,298450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-26,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-26,CU,BME,CU_CATHODE,916250.0,INR,MT,916250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-27,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-27,AL,HINDALCO,AL_INGOT,298450.0,INR,MT,298450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-27,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-27,CU,BME,CU_CATHODE,921600.0,INR,MT,921600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-28,AL,BALCO,AL_INGOT,286250.0,INR,MT,286250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-28,AL,HINDALCO,AL_INGOT,298450.0,INR,MT,298450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-28,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-28,CU,BME,CU_CATHODE,918100.0,INR,MT,918100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-29,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-29,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-29,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-05-29,CU,BME,CU_CATHODE,906700.0,INR,MT,906700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-01,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-01,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-01,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-01,CU,BME,CU_CATHODE,906700.0,INR,MT,906700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-02,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-02,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-02,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-02,CU,BME,CU_CATHODE,914900.0,INR,MT,914900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-03,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-03,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-03,AL,NALCO,AL_INGOT,283750.0,INR,MT,283750.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-03,CU,BME,CU_CATHODE,914900.0,INR,MT,914900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-04,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-04,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-04,AL,NALCO,AL_INGOT,278650.0,INR,MT,278650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-04,CU,BME,CU_CATHODE,924600.0,INR,MT,924600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-05,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-05,AL,HINDALCO,AL_INGOT,295900.0,INR,MT,295900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-05,AL,NALCO,AL_INGOT,278650.0,INR,MT,278650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-05,CU,BME,CU_CATHODE,923600.0,INR,MT,923600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-08,AL,BALCO,AL_INGOT,291600.0,INR,MT,291600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-08,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-08,AL,NALCO,AL_INGOT,278650.0,INR,MT,278650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-08,CU,BME,CU_CATHODE,923600.0,INR,MT,923600.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-09,AL,BALCO,AL_INGOT,288000.0,INR,MT,288000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-09,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-09,AL,NALCO,AL_INGOT,278650.0,INR,MT,278650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-09,CU,BME,CU_CATHODE,929500.0,INR,MT,929500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-10,AL,BALCO,AL_INGOT,288000.0,INR,MT,288000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-10,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-10,AL,NALCO,AL_INGOT,278650.0,INR,MT,278650.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-10,CU,BME,CU_CATHODE,931800.0,INR,MT,931800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-11,AL,BALCO,AL_INGOT,288000.0,INR,MT,288000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-11,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-11,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-11,CU,BME,CU_CATHODE,931800.0,INR,MT,931800.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-12,AL,BALCO,AL_INGOT,288000.0,INR,MT,288000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-12,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-12,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-12,CU,BME,CU_CATHODE,981850.0,INR,MT,981850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-15,AL,BALCO,AL_INGOT,287150.0,INR,MT,287150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-15,AL,HINDALCO,AL_INGOT,289900.0,INR,MT,289900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-15,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-15,CU,BME,CU_CATHODE,981850.0,INR,MT,981850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-16,AL,BALCO,AL_INGOT,287150.0,INR,MT,287150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-16,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-16,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-16,CU,BME,CU_CATHODE,987700.0,INR,MT,987700.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-17,AL,BALCO,AL_INGOT,287150.0,INR,MT,287150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-17,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-17,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-17,CU,BME,CU_CATHODE,970000.0,INR,MT,970000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-18,AL,BALCO,AL_INGOT,287150.0,INR,MT,287150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-18,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-18,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-18,CU,BME,CU_CATHODE,967450.0,INR,MT,967450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-19,AL,BALCO,AL_INGOT,283850.0,INR,MT,283850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-19,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-19,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-19,CU,BME,CU_CATHODE,959000.0,INR,MT,959000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-22,AL,BALCO,AL_INGOT,283850.0,INR,MT,283850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-22,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-22,AL,NALCO,AL_INGOT,284000.0,INR,MT,284000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-22,CU,BME,CU_CATHODE,959000.0,INR,MT,959000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-23,AL,BALCO,AL_INGOT,283850.0,INR,MT,283850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-23,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-23,AL,NALCO,AL_INGOT,280250.0,INR,MT,280250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-23,CU,BME,CU_CATHODE,969900.0,INR,MT,969900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-24,AL,BALCO,AL_INGOT,280300.0,INR,MT,280300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-24,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-24,AL,NALCO,AL_INGOT,280250.0,INR,MT,280250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-24,CU,BME,CU_CATHODE,971000.0,INR,MT,971000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-25,AL,BALCO,AL_INGOT,280300.0,INR,MT,280300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-25,AL,HINDALCO,AL_INGOT,286050.0,INR,MT,286050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-25,AL,NALCO,AL_INGOT,280250.0,INR,MT,280250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-25,CU,BME,CU_CATHODE,971000.0,INR,MT,971000.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-26,AL,BALCO,AL_INGOT,280300.0,INR,MT,280300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-26,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-26,AL,NALCO,AL_INGOT,280250.0,INR,MT,280250.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-26,CU,BME,CU_CATHODE,996500.0,INR,MT,996500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-29,AL,BALCO,AL_INGOT,280300.0,INR,MT,280300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-29,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-29,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-29,CU,BME,CU_CATHODE,994050.0,INR,MT,994050.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-30,AL,BALCO,AL_INGOT,280300.0,INR,MT,280300.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-30,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-30,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-06-30,CU,BME,CU_CATHODE,996500.0,INR,MT,996500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-01,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-01,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-01,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-01,CU,BME,CU_CATHODE,996500.0,INR,MT,996500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-02,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-02,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-02,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-02,CU,BME,CU_CATHODE,989850.0,INR,MT,989850.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-03,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-03,AL,HINDALCO,AL_INGOT,278500.0,INR,MT,278500.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-03,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-03,CU,BME,CU_CATHODE,981400.0,INR,MT,981400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-06,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-06,AL,HINDALCO,AL_INGOT,284900.0,INR,MT,284900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-06,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-06,CU,BME,CU_CATHODE,981400.0,INR,MT,981400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-07,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-07,AL,HINDALCO,AL_INGOT,284900.0,INR,MT,284900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-07,AL,NALCO,AL_INGOT,282350.0,INR,MT,282350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-07,CU,BME,CU_CATHODE,987200.0,INR,MT,987200.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-08,AL,BALCO,AL_INGOT,288400.0,INR,MT,288400.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-08,AL,HINDALCO,AL_INGOT,284900.0,INR,MT,284900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-08,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-08,CU,BME,CU_CATHODE,968450.0,INR,MT,968450.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-09,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-09,AL,HINDALCO,AL_INGOT,284900.0,INR,MT,284900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-09,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-09,CU,BME,CU_CATHODE,968100.0,INR,MT,968100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-10,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-10,AL,HINDALCO,AL_INGOT,284900.0,INR,MT,284900.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-10,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-10,CU,BME,CU_CATHODE,968100.0,INR,MT,968100.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-13,AL,BALCO,AL_INGOT,282150.0,INR,MT,282150.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-13,AL,HINDALCO,AL_INGOT,284350.0,INR,MT,284350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-13,AL,NALCO,AL_INGOT,286350.0,INR,MT,286350.0,DEMO simulator (seed 20260909),DEMO_DATA
2026-07-13,CU,BME,CU_CATHODE,936100.0,INR,MT,936100.0,DEMO simulator (seed 20260909),DEMO_DATA
